CustomerID,Recency,Frequency,Monetary,Segment,R_Score,F_Score,M_Score,RFM_Numeric
17196,382,2,1807.5530603455868,Loyal,3,4,2,9
13368,1164,1,3075.024216212024,Inactive,1,1,3,5
13797,1164,1,5229.315600555141,Inactive,1,1,4,6
11792,1164,1,1813.0951946611037,Inactive,1,1,2,4
13476,1163,1,301.7304312004389,Inactive,1,1,1,3
13417,1163,1,3927.4012044648916,Inactive,1,1,3,5
11645,1163,1,5591.332331960427,Inactive,1,1,4,6
19397,1162,1,5239.9138477883025,Inactive,1,1,4,6
13030,1162,1,335.0512271675794,Inactive,1,1,1,3
12872,1162,1,4696.529732319999,Inactive,1,1,3,5
11854,726,2,4220.402577365352,At-Risk,2,4,3,9
14021,1161,1,2009.3125185682586,Inactive,1,1,2,4
14662,1161,1,867.3307687021355,Inactive,1,1,1,3
16514,1160,1,4980.619128693997,Inactive,1,1,4,6
15031,1160,1,134.5714108464451,Inactive,1,1,1,3
12708,423,3,2423.1356228674777,Loyal,3,4,2,9
17112,1159,1,6842.355348713007,Inactive,1,1,4,6
19524,1159,1,409.70605743409453,Inactive,1,1,1,3
18393,1159,1,988.3554577305374,Inactive,1,1,2,4
13507,1159,1,1927.114978102086,Inactive,1,1,2,4
16456,1158,1,5115.106856475532,Inactive,1,1,4,6
14212,1158,1,4978.833436317111,Inactive,1,1,4,6
17970,1098,3,7916.949467953754,At-Risk,1,4,4,9
18766,706,2,6625.821035948273,At-Risk,2,4,4,10
10536,852,2,7397.9990722101875,At-Risk,2,4,4,10
11625,116,2,4082.725901173762,VIP,4,4,3,11
17973,1156,1,626.1188712338587,Inactive,1,1,1,3
18577,1156,1,619.7287434733823,Inactive,1,1,1,3
18070,1156,1,3505.408342675898,Inactive,1,1,3,5
18609,1155,1,4620.9451703550885,Inactive,1,1,3,5
16490,1155,1,2207.8098010764697,Inactive,1,1,2,4
13600,1155,1,393.9158973549399,Inactive,1,1,1,3
16783,1154,1,1571.6104997250093,Inactive,1,1,2,4
14971,1154,1,815.4883920165096,Inactive,1,1,1,3
11205,259,2,6681.955039277436,VIP,4,4,4,12
11990,1153,1,787.4709081765299,Inactive,1,1,1,3
15299,866,2,6784.572649302168,At-Risk,2,4,4,10
13572,1153,1,2989.0467370659258,Inactive,1,1,3,5
15975,1152,1,26.53601117190316,Inactive,1,1,1,3
16320,149,2,3966.6802529934175,VIP,4,4,3,11
14757,320,4,7113.222240679672,VIP,3,4,4,11
12713,1151,1,4193.671170321665,Inactive,1,1,3,5
10966,1151,1,3964.706540955217,Inactive,1,1,3,5
14944,1150,1,503.5508234150159,Inactive,1,1,1,3
13432,957,2,554.396494137641,At-Risk,2,4,1,7
10688,1150,1,6538.4048325194535,Inactive,1,1,4,6
14243,1149,1,1659.5841995341336,Inactive,1,1,2,4
13701,544,2,3907.537781762353,VIP,3,4,3,10
18533,429,3,4296.313727677524,VIP,3,4,3,10
15182,1149,1,2778.023284975367,Inactive,1,1,3,5
19916,1148,1,4642.864088202639,Inactive,1,1,3,5
16704,884,2,3880.08064891128,At-Risk,2,4,3,9
14422,452,2,6988.1001413992235,VIP,3,4,4,11
19984,653,2,11036.520475441268,At-Risk,2,4,4,10
11759,1147,1,5404.996144175418,Inactive,1,1,4,6
19181,1147,1,3529.502242678547,Inactive,1,1,3,5
12482,1147,1,3403.540501630943,Inactive,1,1,3,5
18058,387,2,7647.279271179194,VIP,3,4,4,11
10951,1146,1,58.83459610247797,Inactive,1,1,1,3
18914,1146,1,423.45497979875114,Inactive,1,1,1,3
12079,1145,1,3036.2930453364243,Inactive,1,1,3,5
12717,1145,1,888.1688112954566,Inactive,1,1,1,3
14524,89,3,4716.077153595237,VIP,4,4,3,11
18477,1144,1,1890.8791289019618,Inactive,1,1,2,4
17311,910,2,3578.315752651233,At-Risk,2,4,3,9
12065,1143,1,195.42572738290042,Inactive,1,1,1,3
10768,1143,1,3577.214929454221,Inactive,1,1,3,5
15490,1109,2,4160.504342127359,At-Risk,1,4,3,8
16645,1142,1,5952.162512270957,Inactive,1,1,4,6
15083,1142,1,1235.2405330019517,Inactive,1,1,2,4
15797,1004,2,7541.716273015923,At-Risk,2,4,4,10
19138,1141,1,2263.4995078177894,Inactive,1,1,2,4
14926,41,2,4728.636612235494,VIP,4,4,3,11
16016,1141,1,27.807463266676233,Inactive,1,1,1,3
13335,1140,1,316.1754303846984,Inactive,1,1,1,3
18038,1140,1,628.5498649251482,Inactive,1,1,1,3
14873,15,3,11499.713622380958,VIP,4,4,4,12
11481,398,2,1502.218375511111,Loyal,3,4,2,9
16305,136,2,5879.871107272959,VIP,4,4,4,12
13451,649,2,1503.0951386278698,At-Risk,2,4,2,8
10054,1139,1,1893.8438273857976,Inactive,1,1,2,4
17643,1112,2,1211.2890897034674,At-Risk,1,4,2,7
13462,1138,1,86.38097888397454,Inactive,1,1,1,3
10832,1138,1,5194.177285201789,Inactive,1,1,4,6
15954,1137,1,1474.8236894721008,Inactive,1,1,2,4
18519,173,2,9211.236025065438,VIP,4,4,4,12
17221,1137,1,264.8787841093774,Inactive,1,1,1,3
13310,1137,1,1159.7456204639086,Inactive,1,1,2,4
13300,788,2,5931.229366935995,At-Risk,2,4,4,10
16722,1136,1,1248.1104664824306,Inactive,1,1,2,4
17218,1136,1,2083.256773251291,Inactive,1,1,2,4
17776,1135,1,1512.2105478289975,Inactive,1,1,2,4
13675,1135,1,970.72617966058,Inactive,1,1,1,3
13054,1135,1,488.4430099629935,Inactive,1,1,1,3
15207,1134,1,6794.674141603589,Inactive,1,1,4,6
19503,803,2,2730.389302977189,At-Risk,2,4,3,9
12538,1133,1,2127.0868269975313,Inactive,1,1,2,4
14547,1133,1,1759.6322092676246,Inactive,1,1,2,4
15619,595,3,1811.172347008313,Loyal,3,4,2,9
18356,1133,1,5513.192928326728,Inactive,1,1,4,6
16612,1132,1,1609.6745375677156,Inactive,1,1,2,4
15005,1132,1,5200.442157351566,Inactive,1,1,4,6
10822,1132,1,961.24951751501,Inactive,1,1,1,3
10943,1131,1,5882.2860178589835,Inactive,1,1,4,6
16150,1038,2,3714.0065955637683,At-Risk,1,4,3,8
14425,1131,1,6605.001014806286,Inactive,1,1,4,6
18966,1130,1,2053.7183926579796,Inactive,1,1,2,4
12198,1130,1,192.51281007937644,Inactive,1,1,1,3
14242,1130,1,4963.590459243579,Inactive,1,1,4,6
13695,1130,1,2693.4902086882325,Inactive,1,1,3,5
13452,1129,1,6444.050872465306,Inactive,1,1,4,6
19106,1129,1,8662.138990133597,Inactive,1,1,4,6
11308,1129,1,988.5182141683641,Inactive,1,1,2,4
14177,293,2,6048.98872635149,VIP,4,4,4,12
18705,1128,1,4094.8356477685184,Inactive,1,1,3,5
16852,718,2,2473.054189460675,At-Risk,2,4,2,8
16035,1128,1,65.2916972488806,Inactive,1,1,1,3
13594,1127,1,797.7478311444298,Inactive,1,1,1,3
14841,331,2,3592.167891056187,VIP,3,4,3,10
14566,38,2,2311.689883334739,Loyal,4,4,2,10
11555,1126,1,2406.730872773677,Inactive,1,1,2,4
10804,1126,1,915.180186005434,Inactive,1,1,1,3
11279,1125,1,2679.7252591769816,Inactive,1,1,3,5
17083,818,2,3516.613955402638,At-Risk,2,4,3,9
11387,1124,1,76.63593759232474,Inactive,1,1,1,3
12679,302,2,5727.995211099945,VIP,3,4,4,11
12106,1123,1,2985.000243981761,Inactive,1,1,3,5
14223,1123,1,6298.46664026393,Inactive,1,1,4,6
14831,1123,1,432.44295190650774,Inactive,1,1,1,3
12768,1122,1,363.1159535013159,Inactive,1,1,1,3
13186,1122,1,23.92671613761094,Inactive,1,1,1,3
12573,1122,1,1155.3757653826347,Inactive,1,1,2,4
12599,1121,1,1137.080372584939,Inactive,1,1,2,4
18428,1121,1,4550.0651580136455,Inactive,1,1,3,5
11304,1121,1,563.5154743141036,Inactive,1,1,1,3
17368,660,2,1357.622011907091,At-Risk,2,4,2,8
15877,54,2,11444.202864301002,VIP,4,4,4,12
11301,1120,1,8949.105953131037,Inactive,1,1,4,6
12541,80,2,9207.338970939834,VIP,4,4,4,12
12051,1119,1,535.323938326159,Inactive,1,1,1,3
18633,1118,1,2581.487426098619,Inactive,1,1,3,5
10074,1118,1,2791.943473554181,Inactive,1,1,3,5
15475,1117,1,1019.5364285920057,Inactive,1,1,2,4
18232,1117,1,3091.1774444447137,Inactive,1,1,3,5
17184,1117,1,53.07155137839393,Inactive,1,1,1,3
15796,1116,1,3841.4133933334597,Inactive,1,1,3,5
17141,1116,1,6967.55516175029,Inactive,1,1,4,6
11622,1116,1,1652.3066176528062,Inactive,1,1,2,4
18041,1116,1,1549.365724041136,Inactive,1,1,2,4
10341,1115,1,2686.168287411535,Inactive,1,1,3,5
12074,1115,1,2289.5212583213097,Inactive,1,1,2,4
10645,699,2,6659.201504502296,At-Risk,2,4,4,10
14263,1114,1,701.1370209718914,Inactive,1,1,1,3
18801,368,2,3695.270254530255,VIP,3,4,3,10
16136,355,2,8627.083295501474,VIP,3,4,4,11
18646,1113,1,2961.5580402809096,Inactive,1,1,3,5
19900,1,3,8202.43153794395,VIP,4,4,4,12
12969,1113,1,2655.241408576128,Inactive,1,1,3,5
13028,1112,1,86.02902557835706,Inactive,1,1,1,3
13629,638,2,8055.648195326927,VIP,3,4,4,11
13067,1111,1,4002.079688600506,Inactive,1,1,3,5
15941,383,2,8028.361258503382,VIP,3,4,4,11
11386,1110,1,4099.473574863163,Inactive,1,1,3,5
12866,118,3,4230.824797694798,VIP,4,4,3,11
14788,1110,1,5735.897207162832,Inactive,1,1,4,6
14124,1109,1,5446.3279702040245,Inactive,1,1,4,6
18340,1109,1,5921.065199442075,Inactive,1,1,4,6
13850,846,2,10729.055354332024,At-Risk,2,4,4,10
19328,1107,1,1809.0081201621624,Inactive,1,1,2,4
18378,57,3,9376.925942062055,VIP,4,4,4,12
11333,1107,1,5961.561719949887,Inactive,1,1,4,6
14150,1106,1,3224.8741713386617,Inactive,1,1,3,5
16766,1106,1,6426.8706947950905,Inactive,1,1,4,6
12711,815,2,5882.778886337859,At-Risk,2,4,4,10
14853,1105,1,4562.774040786408,Inactive,1,1,3,5
16212,1105,1,4588.58589574599,Inactive,1,1,3,5
17479,1105,1,75.98275868185087,Inactive,1,1,1,3
19977,1104,1,649.3459323640111,Inactive,1,1,1,3
17715,1104,1,8055.859599651866,Inactive,1,1,4,6
18942,1104,1,90.11335661638859,Inactive,1,1,1,3
11762,668,2,9100.932559923222,At-Risk,2,4,4,10
17101,1103,1,3394.4065255196347,Inactive,1,1,3,5
17674,361,2,5029.794500525475,VIP,3,4,4,11
16122,1102,1,3413.7815910347854,Inactive,1,1,3,5
10481,1102,1,718.3742758536514,Inactive,1,1,1,3
10153,1102,1,2391.074900487681,Inactive,1,1,2,4
17617,1102,1,4491.006515053261,Inactive,1,1,3,5
11524,496,2,8757.591888450794,VIP,3,4,4,11
12120,413,3,3689.890139634701,VIP,3,4,3,10
12343,1101,1,1886.7342051125231,Inactive,1,1,2,4
15136,1094,2,1393.633028017151,At-Risk,1,4,2,7
15760,1100,1,4856.699390468618,Inactive,1,1,3,5
11240,1100,1,1422.240938823379,Inactive,1,1,2,4
10060,331,2,4517.538333546233,VIP,3,4,3,10
19130,1064,2,7868.1887564840545,At-Risk,1,4,4,9
11639,1099,1,1531.5477614659126,Inactive,1,1,2,4
16185,1099,1,816.6226763435616,Inactive,1,1,1,3
14203,1098,1,1772.490083600035,Inactive,1,1,2,4
18363,1097,1,2410.7852911103214,Inactive,1,1,2,4
19650,1097,1,469.0194740923827,Inactive,1,1,1,3
13549,1097,1,6295.901841938932,Inactive,1,1,4,6
14197,998,2,7974.472304464478,At-Risk,2,4,4,10
17009,1032,2,3641.8454775825976,At-Risk,1,4,3,8
16667,1096,1,525.1663677314746,Inactive,1,1,1,3
12322,1096,1,3335.077927371165,Inactive,1,1,3,5
19828,111,2,1021.8101017959684,Loyal,4,4,2,10
14090,1095,1,2273.645983992641,Inactive,1,1,2,4
16960,1095,1,1541.4737208121394,Inactive,1,1,2,4
13004,1095,1,4164.9763051183945,Inactive,1,1,3,5
10329,1094,1,3610.625178670761,Inactive,1,1,3,5
13640,1094,1,3757.4043789168913,Inactive,1,1,3,5
17982,100,3,12416.449302328356,VIP,4,4,4,12
11341,1093,1,4765.107304896198,Inactive,1,1,3,5
18407,1093,1,1280.675484087406,Inactive,1,1,2,4
10338,1092,1,7639.933530332458,Inactive,1,1,4,6
11750,675,2,9064.665713268842,At-Risk,2,4,4,10
15604,1091,1,1931.565741392331,Inactive,1,1,2,4
12421,1091,1,1423.2736975359082,Inactive,1,1,2,4
17119,84,2,5165.078155859263,VIP,4,4,4,12
15319,1090,1,2574.045108694987,Inactive,1,1,2,4
16609,1090,1,5402.400813244313,Inactive,1,1,4,6
13993,1089,1,3800.161559119737,Inactive,1,1,3,5
18044,1088,1,1076.7107980398828,Inactive,1,1,2,4
18238,1088,1,4433.206060115726,Inactive,1,1,3,5
14806,923,2,2369.2817942722677,At-Risk,2,4,2,8
18592,1087,1,437.5269440290951,Inactive,1,1,1,3
15913,1087,1,2124.699739149087,Inactive,1,1,2,4
17124,195,2,7564.9118054339015,VIP,4,4,4,12
10390,1086,1,5106.671040684796,Inactive,1,1,4,6
14430,1086,1,6257.362239728105,Inactive,1,1,4,6
18820,1085,1,34.509338834541765,Inactive,1,1,1,3
17686,1085,1,1179.5410149145494,Inactive,1,1,2,4
14232,527,2,6285.928684428831,VIP,3,4,4,11
11521,1084,1,1056.62900606562,Inactive,1,1,2,4
19018,181,2,1012.4064943398032,Loyal,4,4,2,10
11500,1084,1,881.3429197240619,Inactive,1,1,1,3
16737,1083,1,697.2368588838981,Inactive,1,1,1,3
13294,220,2,2354.3881589297234,Loyal,4,4,2,10
15085,473,2,2634.647322440346,VIP,3,4,3,10
12419,1083,1,1359.8936786659294,Inactive,1,1,2,4
19126,1082,1,72.47422699517827,Inactive,1,1,1,3
13042,1082,1,3711.508963858837,Inactive,1,1,3,5
14497,1082,1,1534.9780496570118,Inactive,1,1,2,4
11466,1081,1,5355.011717107072,Inactive,1,1,4,6
10614,438,2,4114.076028699497,VIP,3,4,3,10
15392,1081,1,1693.6935903073074,Inactive,1,1,2,4
17693,104,3,6124.208298209198,VIP,4,4,4,12
19374,30,2,2339.916360797847,Loyal,4,4,2,10
13223,1080,1,664.2513248760692,Inactive,1,1,1,3
17138,1079,1,1718.5470785880239,Inactive,1,1,2,4
12667,1079,1,5838.393399246515,Inactive,1,1,4,6
17980,622,2,6903.524748741975,VIP,3,4,4,11
10130,1078,1,4254.574156570433,Inactive,1,1,3,5
12983,1078,1,366.26826184199206,Inactive,1,1,1,3
14278,1078,1,973.1470733232895,Inactive,1,1,2,4
17126,1078,1,1657.7731338866943,Inactive,1,1,2,4
18230,1077,1,3446.019119855724,Inactive,1,1,3,5
17694,1077,1,2007.1147122474883,Inactive,1,1,2,4
16640,1077,1,2124.5996378813074,Inactive,1,1,2,4
10920,1070,2,3524.9783040105785,At-Risk,1,4,3,8
17564,1076,1,4011.476069475781,Inactive,1,1,3,5
19323,19,2,5187.324917710036,VIP,4,4,4,12
18502,1075,1,731.2777596369023,Inactive,1,1,1,3
18930,1075,1,532.9586441572488,Inactive,1,1,1,3
13241,1074,1,1883.8383168357877,Inactive,1,1,2,4
10545,1074,1,1978.2046888936368,Inactive,1,1,2,4
14346,1074,1,3704.5240132000918,Inactive,1,1,3,5
19996,1074,1,2530.9163298055496,Inactive,1,1,2,4
13810,1073,1,2362.9975479076834,Inactive,1,1,2,4
19005,1073,1,549.9004348681657,Inactive,1,1,1,3
12032,190,3,2041.1339918660544,Loyal,4,4,2,10
18436,465,2,876.8748476870837,Loyal,3,4,1,8
10271,1072,1,615.1410521243496,Inactive,1,1,1,3
13511,1071,1,1253.9180206086414,Inactive,1,1,2,4
11771,1071,1,221.75454097355401,Inactive,1,1,1,3
19454,104,2,3985.982283897964,VIP,4,4,3,11
14361,1071,1,5027.652219554011,Inactive,1,1,4,6
17069,164,3,7411.186950541923,VIP,4,4,4,12
18190,1070,1,241.41912163343218,Inactive,1,1,1,3
13430,1069,1,2025.6670425288385,Inactive,1,1,2,4
14435,1069,1,7151.083813087356,Inactive,1,1,4,6
13760,633,2,10438.4468802421,VIP,3,4,4,11
12050,1069,1,375.8908917234833,Inactive,1,1,1,3
11165,1068,1,1055.6134238163486,Inactive,1,1,2,4
12033,1068,1,333.46769602287657,Inactive,1,1,1,3
16467,1067,1,1328.9932189794963,Inactive,1,1,2,4
10145,896,2,4536.694565876961,At-Risk,2,4,3,9
14388,1067,1,5203.686321709298,Inactive,1,1,4,6
17832,247,2,5439.268198602185,VIP,4,4,4,12
18623,766,2,1221.5775652485306,At-Risk,2,4,2,8
18896,1066,1,147.44862841523602,Inactive,1,1,1,3
12632,1065,1,1493.902943031101,Inactive,1,1,2,4
14494,574,2,10836.899970871173,VIP,3,4,4,11
18056,1065,1,68.71053878919562,Inactive,1,1,1,3
17511,1064,1,4952.901063027835,Inactive,1,1,4,6
19155,1064,1,644.9941814250017,Inactive,1,1,1,3
14805,1063,1,58.85339424428545,Inactive,1,1,1,3
10806,1063,1,2385.5653740338607,Inactive,1,1,2,4
19655,606,2,3133.7052148831904,VIP,3,4,3,10
17486,1062,1,1084.672056787576,Inactive,1,1,2,4
18202,1062,1,144.8649572542377,Inactive,1,1,1,3
11868,1062,1,4085.234326852453,Inactive,1,1,3,5
17878,1062,1,975.5230311446118,Inactive,1,1,2,4
15690,485,2,9001.190887962142,VIP,3,4,4,11
17827,1061,1,2018.158723211869,Inactive,1,1,2,4
15429,1061,1,2096.4276686511857,Inactive,1,1,2,4
19076,219,2,2378.8792467814974,Loyal,4,4,2,10
13564,1060,1,7150.386501438232,Inactive,1,1,4,6
11389,1000,2,6951.945475623479,At-Risk,2,4,4,10
17274,1060,1,725.4476812663738,Inactive,1,1,1,3
10824,432,2,5045.019716483564,VIP,3,4,4,11
12265,1059,1,324.00873149089546,Inactive,1,1,1,3
10936,1059,1,2648.7595124539166,Inactive,1,1,3,5
16402,1058,1,7018.124193133145,Inactive,1,1,4,6
13845,1058,1,2591.7537770667755,Inactive,1,1,3,5
11796,1058,1,547.5408662758034,Inactive,1,1,1,3
18245,1057,1,6972.910976981579,Inactive,1,1,4,6
17214,424,2,7880.741320368497,VIP,3,4,4,11
10726,633,2,3539.3040078656995,VIP,3,4,3,10
12736,1057,1,400.4906891343101,Inactive,1,1,1,3
11913,445,2,3707.2735810433355,VIP,3,4,3,10
19788,249,2,7313.7764189449135,VIP,4,4,4,12
17657,201,2,5868.744415559054,VIP,4,4,4,12
12466,95,3,8722.492331267968,VIP,4,4,4,12
19041,1055,1,486.21334324882093,Inactive,1,1,1,3
18194,1055,1,3455.2428958447,Inactive,1,1,3,5
17906,1054,1,352.1300563923271,Inactive,1,1,1,3
14876,172,2,2989.0807674845537,VIP,4,4,3,11
17287,1054,1,1458.339790315807,Inactive,1,1,2,4
10892,1053,1,118.3937509577945,Inactive,1,1,1,3
14675,31,2,9807.908388645406,VIP,4,4,4,12
11933,1053,1,1672.5096687932303,Inactive,1,1,2,4
11380,431,2,4358.957129524781,VIP,3,4,3,10
11290,1052,1,823.6091123218131,Inactive,1,1,1,3
11640,1052,1,326.16783623152276,Inactive,1,1,1,3
17490,1052,1,436.894661602738,Inactive,1,1,1,3
19179,1051,1,55.29851851932462,Inactive,1,1,1,3
15016,890,2,7249.069281209109,At-Risk,2,4,4,10
19547,1050,1,1019.2022161561447,Inactive,1,1,2,4
19752,701,2,6916.625458221293,At-Risk,2,4,4,10
19610,1050,1,2859.705516288516,Inactive,1,1,3,5
10954,274,2,1487.3749877691498,Loyal,4,4,2,10
19175,128,2,414.02978989112813,Loyal,4,4,1,9
17291,286,3,7571.630806940366,VIP,4,4,4,12
10974,129,2,4546.252249051763,VIP,4,4,3,11
14133,1048,1,3736.2283250848905,Inactive,1,1,3,5
15370,944,2,3514.857625350928,At-Risk,2,4,3,9
13972,1048,1,88.7505598174475,Inactive,1,1,1,3
15295,1047,1,729.9334633995174,Inactive,1,1,1,3
19105,1047,1,509.69208062654815,Inactive,1,1,1,3
18228,1047,1,189.6645904456501,Inactive,1,1,1,3
19903,135,2,2012.0835839025308,Loyal,4,4,2,10
13020,230,2,1099.5198954754333,Loyal,4,4,2,10
18987,1046,1,451.0736525080183,Inactive,1,1,1,3
14036,1045,1,613.6111135813921,Inactive,1,1,1,3
15068,758,2,2467.4633477277766,At-Risk,2,4,2,8
15233,1045,1,440.156946131501,Inactive,1,1,1,3
19516,1045,1,1218.3040321564997,Inactive,1,1,2,4
10317,1044,1,5941.193098704912,Inactive,1,1,4,6
12396,1044,1,8132.677240943012,Inactive,1,1,4,6
12162,1044,1,23.818988897800565,Inactive,1,1,1,3
11591,1043,1,87.11756555277887,Inactive,1,1,1,3
16183,1043,1,2087.220239438105,Inactive,1,1,2,4
13930,1043,1,38.238755294364374,Inactive,1,1,1,3
11312,1042,1,6611.612422316712,Inactive,1,1,4,6
19477,1042,1,4487.375830715455,Inactive,1,1,3,5
14311,1042,1,7737.011835555593,Inactive,1,1,4,6
17314,1041,1,69.099502994052,Inactive,1,1,1,3
12383,1041,1,6609.758859524267,Inactive,1,1,4,6
13239,1041,1,5478.885689822135,Inactive,1,1,4,6
12139,1041,1,258.22781691696434,Inactive,1,1,1,3
11704,1040,1,80.91472638053726,Inactive,1,1,1,3
16924,930,2,3091.0047168611186,At-Risk,2,4,3,9
10362,1040,1,2123.6036931690846,Inactive,1,1,2,4
12604,293,2,8794.837678351181,VIP,4,4,4,12
19908,804,2,12413.878967346947,At-Risk,2,4,4,10
14286,1039,1,250.3780934657165,Inactive,1,1,1,3
13738,1038,1,758.6043807729939,Inactive,1,1,1,3
12469,1038,1,689.0428466904289,Inactive,1,1,1,3
14795,831,2,1124.3057335618153,At-Risk,2,4,2,8
10556,1037,1,4418.327623002797,Inactive,1,1,3,5
19017,1037,1,414.69627229331184,Inactive,1,1,1,3
12808,574,2,4932.792916698565,VIP,3,4,4,11
15150,1036,1,171.86205867875552,Inactive,1,1,1,3
12719,849,2,963.3609331714841,At-Risk,2,4,1,7
13741,634,2,3815.8667310196465,VIP,3,4,3,10
13998,1035,1,6173.290493591464,Inactive,1,1,4,6
12403,1034,1,77.51614798576493,Inactive,1,1,1,3
18780,1034,1,2417.395879217974,Inactive,1,1,2,4
19739,1034,1,8340.742017576715,Inactive,1,1,4,6
10294,346,2,4165.137200488058,VIP,3,4,3,10
15343,784,2,1203.7670503064014,At-Risk,2,4,2,8
19882,1033,1,3885.11433360906,Inactive,1,1,3,5
11136,764,2,4443.8044661851,At-Risk,2,4,3,9
12064,501,2,5402.209864418408,VIP,3,4,4,11
14543,1032,1,2558.511701553051,Inactive,1,1,2,4
11007,1031,1,1271.6306659934867,Inactive,1,1,2,4
15445,431,3,12688.537699073513,VIP,3,4,4,11
15352,1031,1,1531.9582919440802,Inactive,1,1,2,4
19439,1031,1,2337.9990859129684,Inactive,1,1,2,4
11435,1030,1,4228.011266531991,Inactive,1,1,3,5
10571,824,2,1019.3299004319946,At-Risk,2,4,2,8
12382,292,2,6553.926594002997,VIP,4,4,4,12
19437,1029,1,84.29432035921467,Inactive,1,1,1,3
15084,1029,1,1093.817739286845,Inactive,1,1,2,4
10277,33,3,3341.5365043730417,VIP,4,4,3,11
17059,1029,1,190.39550860525276,Inactive,1,1,1,3
11265,1028,1,928.5755027597907,Inactive,1,1,1,3
17491,1028,1,3508.218686173979,Inactive,1,1,3,5
11040,1027,1,3728.0646899870244,Inactive,1,1,3,5
19109,1027,1,2610.7450880723786,Inactive,1,1,3,5
18073,1027,1,4080.0648857979113,Inactive,1,1,3,5
19077,468,2,5464.852693073712,VIP,3,4,4,11
12752,1026,1,1003.5449019306786,Inactive,1,1,2,4
18213,1026,1,1854.7146972910177,Inactive,1,1,2,4
14569,1026,1,2208.8746715263537,Inactive,1,1,2,4
16353,474,2,4744.4581920178325,VIP,3,4,3,10
12353,1025,1,474.47850594910904,Inactive,1,1,1,3
17437,1025,1,992.8759384041542,Inactive,1,1,2,4
14799,1024,1,978.5565294925378,Inactive,1,1,2,4
10686,1024,1,171.41228999516323,Inactive,1,1,1,3
18476,42,2,8769.760658105257,VIP,4,4,4,12
14811,1024,1,2624.938671413712,Inactive,1,1,3,5
18954,215,2,11505.834244971775,VIP,4,4,4,12
15346,1023,1,1309.291122225881,Inactive,1,1,2,4
15043,129,2,7395.304431755697,VIP,4,4,4,12
12428,881,2,6038.661421891993,At-Risk,2,4,4,10
18220,1022,1,749.8681138452198,Inactive,1,1,1,3
19098,1022,1,4049.986687047949,Inactive,1,1,3,5
17813,1021,1,4751.071657090483,Inactive,2,1,3,6
19645,1021,1,5381.5385204168215,Inactive,1,1,4,6
13356,1021,1,494.03126304372245,Inactive,1,1,1,3
18707,488,2,4003.826067944101,VIP,3,4,3,10
16540,1020,1,3868.1790680968306,Inactive,2,1,3,6
10038,798,2,5035.357013957102,At-Risk,2,4,4,10
13342,1019,1,4275.457959235392,Inactive,2,1,3,6
19078,990,2,6111.712576365406,At-Risk,2,4,4,10
12844,1019,1,1047.9354935197857,Inactive,2,1,2,5
11098,552,3,7310.548498453088,VIP,3,4,4,11
11823,616,2,8024.5082061297135,VIP,3,4,4,11
13155,214,4,21759.070449694176,VIP,4,4,4,12
13093,396,2,6495.850003950542,VIP,3,4,4,11
15658,1017,1,4357.461725098306,Inactive,2,1,3,6
13778,1017,1,310.2635759555478,Inactive,2,1,1,4
12896,1016,1,4788.745910984892,Inactive,2,1,3,6
10988,1016,1,4137.661366042534,Inactive,2,1,3,6
14116,1016,1,359.97302510107335,Inactive,2,1,1,4
16446,1015,1,2148.0608679079705,Inactive,2,1,2,5
14179,1015,1,3116.9208386591717,Inactive,2,1,3,6
11682,1015,1,945.023236302705,Inactive,2,1,1,4
15626,290,3,7930.054936811947,VIP,4,4,4,12
17424,1014,1,627.6890760359464,Inactive,2,1,1,4
10933,670,2,921.9348698104347,At-Risk,2,4,1,7
13598,1014,1,1126.4565320270806,Inactive,2,1,2,5
11980,1013,1,2400.218914247883,Inactive,2,1,2,5
13056,1013,1,2702.472668519543,Inactive,2,1,3,6
18984,857,2,8593.291563695768,At-Risk,2,4,4,10
10791,1012,1,5203.532482816881,Inactive,2,1,4,7
16635,1012,1,3561.214531870317,Inactive,2,1,3,6
13610,883,3,12348.708260830832,At-Risk,2,4,4,10
11607,1011,1,4698.646531190609,Inactive,2,1,3,6
15179,848,2,8786.401842969031,At-Risk,2,4,4,10
16573,1010,1,4038.8810885283356,Inactive,2,1,3,6
15776,548,2,8957.333243673329,VIP,3,4,4,11
13676,360,2,7825.0091249508105,VIP,3,4,4,11
13380,1009,1,4812.103890625871,Inactive,2,1,3,6
18711,49,3,5138.219258189571,VIP,4,4,4,12
18782,1009,1,114.32892663070878,Inactive,2,1,1,4
11050,1008,1,2241.871874363364,Inactive,2,1,2,5
13633,1008,1,2203.017614436401,Inactive,2,1,2,5
16342,740,2,6866.104897032611,At-Risk,2,4,4,10
10959,1008,1,2121.3735995442726,Inactive,2,1,2,5
16059,204,3,10234.536669341807,VIP,4,4,4,12
18884,1007,1,206.01901580817974,Inactive,2,1,1,4
15655,1007,1,424.39220412257197,Inactive,2,1,1,4
14473,1006,1,3249.3143377497554,Inactive,2,1,3,6
12946,673,2,11370.671980611667,At-Risk,2,4,4,10
17725,1006,1,4947.830586299755,Inactive,2,1,4,7
10526,657,2,4900.182599151751,At-Risk,2,4,4,10
13224,1005,1,603.9402532214856,Inactive,2,1,1,4
11875,633,2,2906.9803667127926,VIP,3,4,3,10
11763,1005,1,2629.5796146119915,Inactive,2,1,3,6
